content_id,source,large_category,mid_category,facility_name,is_program,program_name,sido,sigungu,address,lat,lon,price_known,price,is_free,price_raw,open_time,close_time,is_time_fixed,operating_hours_remark,closed_day,tel,homepage,description,space_type,social_mode,social_intensity_score,content_mode,last_updated
PLACE_HERITAGE_4180,향토문화유적,문화유적,향토문화유적,청주 당산토성淸州 堂山土城,False,,충청북도,청주시,충청북도 청주시 상당구 대성동 109-4,36.63495273,127.4951155,False,,,,,,False,,,043-201-2437,,삼국시대 토성으로 쌓여진 성곽으로 초기 청주 역사를 밝혀줄 중요한 유적임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4181,향토문화유적,문화유적,향토문화유적,청주읍성淸州邑城,False,,충청북도,청주시,충청북도 청주시 상당구 서문동 119 일원,36.63267136,127.4869846,False,,,,,,False,,,043-201-2437,,조선시대 청주목과 충청도병마절도사영을 지키기 위해 쌓여진 읍성임.,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4182,향토문화유적,문화유적,향토문화유적,구룡산성九龍山城,False,,충청북도,청주시,충청북도 청주시 상당구 문의면 덕유리 산 55-1,36.48632452,127.4766714,False,,,,,,False,,,043-201-2437,,삼국시대 쌓여진 산성으로 백제와 신라가 번걸아 사용한 유적임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4183,향토문화유적,문화유적,향토문화유적,소이산봉수所伊山 烽燧,False,,충청북도,청주시,충청북도 청주시 상당구 문의면 미천리 산2,36.52328435,127.5088594,False,,,,,,False,,,043-201-2437,,조선시대 국방의 위급을 알리기 위해 만든 봉수로 남쪽 대전 계족산봉수 및 북쪽 청주것대산봉수와 연결됨,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4184,향토문화유적,문화유적,향토문화유적,작은용굴 유적小龍窟 遺蹟,False,,충청북도,청주시,충청북도 청주시 상당구 문의면 상장리 산46-8,36.50295522,127.5176755,False,,,,,,False,,,043-201-2437,,구석기시대부터 청주에 사람이 살았음을 증명하는 중요한 유적,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4185,향토문화유적,문화유적,향토문화유적,미천리 고분군米川里 古墳群,False,,충청북도,청주시,"충청북도 청주시 상당구 문의면 미천리 산54-4,산40, 산258-5",36.51941124,127.4936862,False,,,,,,False,,,043-201-2437,,5~6세기 신라 무덤으로 신라가 청주지역에 진출하였음을 증명해 주는 자료임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4186,향토문화유적,문화유적,향토문화유적,작두산성鵲頭山城,False,,충청북도,청주시,충청북도 청주시 상당구 문의면 미천리 산 42-2,36.51492233,127.4902187,False,,,,,,False,,,043-201-2437,,삼국시대 쌓은 산성으로 북성과 남성으로 구분된 특이한 성곽임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4187,향토문화유적,문화유적,향토문화유적,문의 상장리 고분文義 上長里 古墳,False,,충청북도,청주시,충청북도 청주시 상당구 문의면 상장리 산1-14,36.51544199,127.5090934,False,,,,,,False,,,043-201-2437,,청주에서 발견된 삼국시대 지상식 고분 중 최대 규모의 고분임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4188,향토문화유적,문화유적,향토문화유적,학평리 고인돌鶴坪里 支石墓,False,,충청북도,청주시,충청북도 청주시 상당구 문의면 문산리 산6-1,36.50711307,127.4937195,False,,,,,,False,,,043-201-2437,,청주 북쪽지역 청동기 문화를 밝혀줄 귀중한 자료임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4189,향토문화유적,문화유적,향토문화유적,수산리 고인돌壽山里 支石墓,False,,충청북도,청주시,충청북도 청주시 상당구 문의면 문산리 산6-1,36.50711307,127.4937195,False,,,,,,False,,,043-201-2437,,청주 동쪽지역 청동기 문화를 밝혀줄 귀중한 자료임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4190,향토문화유적,문화유적,향토문화유적,가호리 고인돌佳湖里 支石墓,False,,충청북도,청주시,충청북도 청주시 상당구 문의면 문산리 산6-1,36.50711307,127.4937195,False,,,,,,False,,,043-201-2437,,청주 남쪽지역 청동기 문화를 밝혀줄 귀중한 자료임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4191,향토문화유적,문화유적,향토문화유적,낭성산성琅城山城,False,,충청북도,청주시,충청북도 청주시 상당구 미원면 성대리 산16-1,36.61409046,127.6630627,False,,,,,,False,,,043-201-2437,,삼국시대신라의 북진 교통로를 지키기위해 쌓은 산성임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4192,향토문화유적,문화유적,향토문화유적,청석굴靑石窟,False,,충청북도,청주시,충청북도 청주시 상당구 미원면 운암리 185,36.61320176,127.6861575,False,,,,,,False,,,043-201-2437,,찍개 등 구석기 유물이 출토된 곳으로 청주의 선사시대 역사를 연구하는데 중요한 자료임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4193,향토문화유적,문화유적,향토문화유적,구라산성謳羅山城,False,,충청북도,청주시,충청북도 청주시 상당구 미원면 대신리 산13,36.7011947,127.6150206,False,,,,,,False,,,043-201-2437,,삼국시대말 신라가 보은에서 진천으로 가는 교통 요충지에 쌓은 산성임,실외,1인가능,1,사고형,2025-11-18
PLACE_HERITAGE_4194,향토문화유적,문화유적,향토문화유적,영모재,False,,충청북도,영동군,충청북도 영동군 양산면 수두리 138,36.143367,127.6544879,False,,,,,,False,,,043-740-3203,,수두리 대곡마을에 있는 건물로 이거경과 자손 등 8위를 모시는 재실이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4195,향토문화유적,문화유적,향토문화유적,계술재,False,,충청북도,영동군,충청북도 영동군 매곡면 옥전리 762-2,36.19432021,127.9381601,False,,,,,,False,,,043-740-3203,,통덕랑 안치장의 덕행을 기리기 위해 후손들이 세운 재실이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4196,향토문화유적,문화유적,향토문화유적,고백당,False,,충청북도,영동군,충청북도 영동군 황간면 금계리 11,36.2724891999,127.868814,False,,,,,,False,,,043-740-3203,,조선 중동때 이우인이 후진양성을 위해 건립한 사당이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4197,향토문화유적,문화유적,향토문화유적,황의사,False,,충청북도,영동군,충청북도 영동군 매곡면 어촌리 산 284,36.154875,127.978373,False,,,,,,False,,,043-740-3203,,매곡면 괘방령 초입에 위치한 건물로 임진왜란때 의병장으로 활약한 박이룡을 기리기 위한 사당이다. 1996년 창건되었다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4198,향토문화유적,문화유적,향토문화유적,서병두효자문,False,,충청북도,영동군,충청북도 영동군 황간면 금계리 386-2,36.265131,127.8607467,False,,,,,,False,,,043-740-3203,,대원군의 자손인 서병두의 효행을 기리기 위해 1898년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4199,향토문화유적,문화유적,향토문화유적,하동정씨열녀비각,False,,충청북도,영동군,충청북도 영동군 심천면 금정리 217-1,36.18935649,127.711121,False,,,,,,False,,,043-740-3203,,민보광의 처 하동정씨의 열행을 기리기 위해 세운 비각이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4200,향토문화유적,문화유적,향토문화유적,명정각,False,,충청북도,영동군,충청북도 영동군 용산면 율리 670-1,36.232369,127.8042600382,False,,,,,,False,,,043-740-3203,,배흥당과 그의 차남 배진호의 효행을 기리기 위해 1854년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4201,향토문화유적,문화유적,향토문화유적,김한필효자문,False,,충청북도,영동군,충청북도 영동군 심천면 각계리 585-1,36.207436,127.731431,False,,,,,,False,,,043-740-3203,,김자수 후손인 김한필의 효행을 기리기 위해 1741년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4202,향토문화유적,문화유적,향토문화유적,남원양씨 행적비각,False,,충청북도,영동군,충청북도 영동군 용화면 자계리 587-1,36.05064109,127.745908,False,,,,,,False,,,043-740-3203,,정세환의 처 남원양씨의 효열을 기리기 위하여 1938년 경주정씨 종중에서 건립하였다. 건물은 정면 1칸 측면 1칸의 겹처마 맞배지붕으로 가구형식은 3량가이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4203,향토문화유적,문화유적,향토문화유적,민대혁효자문,False,,충청북도,영동군,충청북도 영동군 용산면 부상리 산 37,36.26054872,127.7683609,False,,,,,,False,,,043-740-3203,,민대혁의 효행을 기리기 위해 1892년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4204,향토문화유적,문화유적,향토문화유적,박응훈효자문,False,,충청북도,영동군,충청북도 영동군 매곡면 노천리 348-1,36.2064552,127.931119,False,,,,,,False,,,043-740-3203,,박응훈의 효행을 기리기 위해 1601년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4205,향토문화유적,문화유적,향토문화유적,매한손효자문,False,,충청북도,영동군,충청북도 영동군 매곡면 노천리 70-2,36.190449,127.931528,False,,,,,,False,,,043-740-3203,,매한손의 효행을 기리기 위해 1519년 건립한 정문. 1946년 마을 주민들이 중건하였다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4206,향토문화유적,문화유적,향토문화유적,민경호정문,False,,충청북도,영동군,충청북도 영동군 심천면 금정리 445-1,36.192884,127.698783,False,,,,,,False,,,043-740-3203,,민경호의 효행을 기리기 위해 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4207,향토문화유적,문화유적,향토문화유적,이의정정문,False,,충청북도,영동군,충청북도 영동군 양산면 봉곡리 산 37,36.132242,127.685829,False,,,,,,False,,,043-740-3203,,이의정의 충절을 기리기 위해 1722년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4208,향토문화유적,문화유적,향토문화유적,여하현 효자문,False,,충청북도,영동군,충청북도 영동군 양산면 누교리 515-2,36.15619059,127.6330729,False,,,,,,False,,,043-740-3203,,여하현의 효행을 기리기 위해 1913년 마을사람들이 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4209,향토문화유적,문화유적,향토문화유적,하동정씨정문,False,,충청북도,영동군,충청북도 영동군 심천면 금정리 449-4,36.193282,127.698957,False,,,,,,False,,,043-740-3203,,민보광의 처 하동정씨의 열행을 기리기 위해 1764년 건립한 열녀정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4210,향토문화유적,문화유적,향토문화유적,창효각,False,,충청북도,영동군,충청북도 영동군 용화면 자계리 419,36.06150836,127.7527743,False,,,,,,False,,,043-740-3203,,김정만의 효행을 기리기 위해1934년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4211,향토문화유적,문화유적,향토문화유적,충주박씨열려문,False,,충청북도,영동군,충청북도 영동군 상촌면 하도대리 350,36.135976,127.893907,False,,,,,,False,,,043-740-3203,,남석정의 처 충주박씨의 열행을 기리기 위해 1784년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4212,향토문화유적,문화유적,향토문화유적,인천채씨열려문,False,,충청북도,영동군,충청북도 영동군 상촌면 임산리 483,36.145533,127.9106556,False,,,,,,False,,,043-740-3203,,남상익의 처 인천채씨의 열행을 기리기 위해 1830년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4213,향토문화유적,문화유적,향토문화유적,원주김씨효열문,False,,충청북도,영동군,충청북도 영동군 학산면 봉소리 666,36.057275,127.662606,False,,,,,,False,,,043-740-3203,,이영근의 처 원주김씨의 효열을 기리기 위해 1891년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4214,향토문화유적,문화유적,향토문화유적,은진임씨효열문,False,,충청북도,영동군,충청북도 영동군 양산면 가곡리 169,36.123635,127.667911,False,,,,,,False,,,043-740-3203,,이집의 효행과 그의 부인 은진임씨의 절개를 기리기 위해 1885년 건립한 정문이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4215,향토문화유적,문화유적,향토문화유적,밀양박씨열려문,False,,충청북도,영동군,충청북도 영동군 상촌면 하도대리 350,36.135983,127.893924,False,,,,,,False,,,043-740-3203,,남익한의 처 말양박씨의 열행을 기리기 위해 1817년 건립한 것이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4216,향토문화유적,문화유적,향토문화유적,구례장씨선덕비각,False,,충청북도,영동군,충청북도 영동군 양산면 호탄리 산 54,36.148561,127.634034,False,,,,,,False,,,043-740-3203,,박진흠의 처인 구례장씨의 선행을 기리기 위해 1918년 건립한 것이다.,실외,1인가능,1,사고형,2023-12-05
PLACE_HERITAGE_4217,향토문화유적,문화유적,향토문화유적,오봉 정사제 관련 고문서 일괄,False,,전라남도,보성군,전라남도 보성군 득량면 득량마동길 25-5,34.759227,127.1527127,False,,,,,,False,,,061-850-5241,,고서 6책 · 고문서 4점,실외,1인가능,1,사고형,2025-12-01
PLACE_HERITAGE_4218,향토문화유적,문화유적,향토문화유적,동학혁명 유적지,False,,충청북도,옥천군,충청북도 옥천군 청산면 한곡1길 114,36.31339521,127.7935423,False,,,,,,False,,,043-730-3425,,"1894. 10. 16(음력, 9. 18)에 천도교 2세 교주 해월 최시형이 동학교도들의 봉기를 촉구한 재기포령을 내렸던 역사적인 곳으로 향토유적으로 지정하여 보존함",실외,1인가능,1,사고형,2025-11-25
